# serial: JuKKR_v3.1-1736-gb72ea30_intel_20220915162434
#   Re(E)   Im(E)   k_x   k_y   k_z   DEN_tot   DEN_s,p,...
 -0.092276  0.000995  0.029962  0.029962  0.029962  0.56138644E+00  0.55112609E+00  0.42790594E-02  0.59953836E-02 -0.14098017E-04
 -0.092276  0.000995  0.035955  0.035955  0.035955  0.47425756E+00  0.46312215E+00  0.51436931E-02  0.60066453E-02 -0.14936801E-04
 -0.092276  0.000995  0.041947  0.041947  0.041947  0.39546636E+00  0.38367958E+00  0.57816065E-02  0.60211721E-02 -0.16000593E-04
 -0.092276  0.000995  0.047939  0.047939  0.047939  0.32708741E+00  0.31487682E+00  0.61896002E-02  0.60382245E-02 -0.17232229E-04
 -0.092276  0.000995  0.053932  0.053932  0.053932  0.26941940E+00  0.25698747E+00  0.63935381E-02  0.60569552E-02 -0.18567521E-04
 -0.092276  0.000995  0.059924  0.059924  0.059924  0.22171777E+00  0.20922909E+00  0.64320554E-02  0.60765788E-02 -0.19947417E-04
 -0.092276  0.000995  0.065917  0.065917  0.065917  0.18275043E+00  0.17032966E+00  0.63456292E-02  0.60964597E-02 -0.21324147E-04
 -0.092276  0.000995  0.071909  0.071909  0.071909  0.15115324E+00  0.13888910E+00  0.61706714E-02  0.61161364E-02 -0.22662830E-04
 -0.092276  0.000995  0.077902  0.077902  0.077902  0.12562611E+00  0.11357758E+00  0.59371670E-02  0.61353084E-02 -0.23940427E-04
 -0.092276  0.000995  0.083894  0.083894  0.083894  0.10502231E+00  0.93225256E-01  0.56683850E-02  0.61538077E-02 -0.25143568E-04
 -0.092276  0.000995  0.089886  0.089886  0.089886  0.88375154E-01  0.76848259E-01  0.53815949E-02  0.61715663E-02 -0.26266174E-04
 -0.092276  0.000995  0.095879  0.095879  0.095879  0.74892236E-01  0.63641814E-01  0.50891426E-02  0.61885866E-02 -0.27307312E-04
 -0.092276  0.000995  0.101871  0.101871  0.101871  0.63934976E-01  0.52958789E-01  0.47995385E-02  0.62049179E-02 -0.28269486E-04
 -0.092276  0.000995  0.107864  0.107864  0.107864  0.54994108E-01  0.44284214E-01  0.45184129E-02  0.62206383E-02 -0.29157334E-04
 -0.092276  0.000995  0.113856  0.113856  0.113856  0.47665769E-01  0.37210614E-01  0.42492903E-02  0.62358415E-02 -0.29976699E-04
